Cycle,TimeCurrentTimetable_sigstats_ClearanceFactor,TimeCurrentTimetable_sigstats_CrestFactor,TimeCurrentTimetable_sigstats_ImpulseFactor,TimeCurrentTimetable_sigstats_Kurtosis,TimeCurrentTimetable_sigstats_Mean,TimeVoltageTimetable_sigstats_PeakValue_FeatureTableC12,TimeCurrentTimetable_sigstats_RMS,TimeCurrentTimetable_sigstats_SINAD,TimeCurrentTimetable_sigstats_SNR,TimeCurrentTimetable_sigstats_ShapeFactor,TimeCurrentTimetable_sigstats_Skewness,TimeCurrentTimetable_sigstats_Std,TimeVoltageTimetable_sigstats_ClearanceFactor,TimeVoltageTimetable_sigstats_CrestFactor,TimeVoltageTimetable_sigstats_ImpulseFactor,TimeVoltageTimetable_sigstats_Kurtosis,TimeVoltageTimetable_sigstats_Mean,TimeVoltageTimetable_sigstats_PeakValue_FeatureTableV12,TimeVoltageTimetable_sigstats_RMS,TimeVoltageTimetable_sigstats_SINAD,TimeVoltageTimetable_sigstats_SNR,TimeVoltageTimetable_sigstats_ShapeFactor,TimeVoltageTimetable_sigstats_Skewness,TimeVoltageTimetable_sigstats_Std
90,1.22144557505917,1.11093701164008,1.16837540208098,4.16059131386433,2.13987731619611,2.50018,2.25051465840822,-5.15460396908779,-4.83788689625068,1.05170265486696,-1.65913004182719,0.697808656628267,1.10122840847377,1.09435022268407,1.09886518786556,2.58139822251311,3.82214312744679,4.20002,3.8379121663625,40.6126789328036,40.6126789328036,1.00412570511821,-0.686651621918423,0.347978161185891
92,1.22144834758151,1.11096081162088,1.16839594676954,4.15873557766454,2.13983968499888,2.50018,2.25046643918697,-5.39169376123853,-5.06333201890588,1.05169861652545,-1.65862356757602,0.697768629851021,1.10121275874454,1.09433075178268,1.09884813488975,2.58249620237898,3.82220243713488,4.20002,3.83798044459362,40.6476080290957,40.6476080290957,1.00412798776255,-0.687516275660846,0.348080178826752
94,1.22145112010386,1.11098461160169,1.16841649145811,4.15687984146474,2.13980205380165,2.50018,2.25041821996571,-5.62878355338928,-5.28877714156107,1.05169457818393,-1.65811709332485,0.697728603073775,1.10119710901532,1.09431128088129,1.09883108191395,2.58359418224485,3.82226174682297,4.20002,3.83804872282473,40.6825371253879,40.6825371253879,1.00413027040688,-0.688380929403269,0.348182196467612
96,1.2214538926262,1.11100841158249,1.16843703614667,4.15502410526495,2.13976442260442,2.50018,2.25037000074446,-5.86587334554003,-5.51422226421626,1.05169053984242,-1.65761061907368,0.697688576296529,1.10118145928609,1.0942918099799,1.09881402893814,2.58469216211072,3.82232105651106,4.20002,3.83811700105584,40.71746622168,40.71746622168,1.00413255305121,-0.689245583145692,0.348284214108473
98,1.22183549648675,1.11117518579303,1.16871190817415,4.14784528191373,2.13926240625342,2.50018,2.25003277834686,-5.85510637950881,-5.52802227929681,1.05177992326936,-1.65560455721685,0.698139199525767,1.10112075492645,1.09423613458949,1.09875507383717,2.58465189629525,3.82252626362067,4.20002,3.83831239113584,40.696640670931,40.696640670931,1.00412976456792,-0.689403340530988,0.348185048623675
100,1.2222171003473,1.11134196000357,1.16898678020162,4.14066645856252,2.13876038990242,2.50018,2.24969555594926,-5.8443394134776,-5.54182229437737,1.05186930669629,-1.65359849536003,0.698589822755004,1.10106005056682,1.09418045919908,1.09869611873621,2.58461163047978,3.82273147073028,4.20002,3.83850778121585,40.675815120182,40.675815120182,1.00412697608463,-0.689561097916285,0.348085883138877
102,1.22259870420785,1.11150873421411,1.1692616522291,4.1334876352113,2.13825837355141,2.50018,2.24935833355166,-5.83357244744638,-5.55562230945792,1.05195869012323,-1.6515924335032,0.699040445984241,1.10099934620718,1.09412478380866,1.09863716363524,2.58457136466431,3.8229366778399,4.20002,3.83870317129585,40.6549895694329,40.6549895694329,1.00412418760135,-0.689718855301581,0.347986717654079
104,1.2229803080684,1.11167550842465,1.16953652425657,4.12630881186008,2.13775635720041,2.50018,2.24902111115406,-5.82280548141517,-5.56942232453848,1.05204807355016,-1.64958637164638,0.699491069213479,1.10093864184755,1.09406910841825,1.09857820853428,2.58453109884885,3.82314188494951,4.20002,3.83889856137585,40.6341640186839,40.6341640186839,1.00412139911806,-0.689876612686878,0.347887552169281
106,1.22336191192895,1.11184228263519,1.16981139628405,4.11912998850886,2.13725434084941,2.50018,2.24868388875646,-5.81203851538395,-5.58322233961903,1.0521374569771,-1.64758030978955,0.699941692442716,1.10087793748791,1.09401343302784,1.09851925343331,2.58449083303338,3.82334709205912,4.20002,3.83909395145585,40.6133384679349,40.6133384679349,1.00411861063477,-0.690034370072174,0.347788386684483
109,1.22393431771978,1.112092443951,1.17022370432526,4.10836175348204,2.13650131632291,2.50018,2.24817805516007,-5.79588806633713,-5.60392236223986,1.0522715321175,-1.64457121700431,0.700617627286572,1.10078688094846,1.09392991994222,1.09843082078186,2.58443043431017,3.82365490272354,4.20002,3.83938703657586,40.5821001418113,40.5821001418113,1.00411442790984,-0.690271006150119,0.347639638457287
111,1.22431592158033,1.11225921816154,1.17049857635274,4.10118293013082,2.13599929997191,2.50018,2.24784083276247,-5.78512110030591,-5.61772237732041,1.05236091554444,-1.64256515514748,0.701068250515809,1.10072617658882,1.09387424455181,1.09837186568089,2.5843901684947,3.82386010983315,4.20002,3.83958242665586,40.5612745910623,40.5612745910623,1.00411163942655,-0.690428763535415,0.347540472972489
113,1.22469752544088,1.11242599237208,1.17077344838021,4.0940041067796,2.13549728362091,2.50018,2.24750361036487,-5.7743541342747,-5.63152239240097,1.05245029897137,-1.64055909329066,0.701518873745047,1.10066547222919,1.0938185691614,1.09831291057993,2.58434990267924,3.82406531694276,4.20002,3.83977781673586,40.5404490403133,40.5404490403133,1.00410885094326,-0.690586520920712,0.347441307487691
115,1.22507912930143,1.11259276658262,1.17104832040769,4.08682528342838,2.1349952672699,2.50018,2.24716638796727,-5.76358716824348,-5.64532240748152,1.05253968239831,-1.63855303143383,0.701969496974284,1.10060476786955,1.09376289377098,1.09825395547896,2.58430963686377,3.82427052405238,4.20002,3.83997320681586,40.5196234895642,40.5196234895642,1.00410606245998,-0.690744278306008,0.347342142002893
117,1.22546073316198,1.11275954079316,1.17132319243516,4.07964646007717,2.1344932509189,2.50018,2.24682916556967,-5.75282020221227,-5.65912242256208,1.05262906582524,-1.63654696957701,0.702420120203522,1.10054406350992,1.09370721838057,1.098195000378,2.5842693710483,3.82447573116199,4.20002,3.84016859689587,40.4987979388152,40.4987979388152,1.00410327397669,-0.690902035691305,0.347242976518095
119,1.22584233702253,1.1129263150037,1.17159806446264,4.07246763672595,2.1339912345679,2.50018,2.24649194317207,-5.74205323618105,-5.67292243764263,1.05271844925218,-1.63454090772018,0.702870743432759,1.10048335915028,1.09365154299016,1.09813604527703,2.58422910523283,3.8246809382716,4.20002,3.84036398697587,40.4779723880662,40.4779723880662,1.0041004854934,-0.691059793076601,0.347143811033297
121,1.22612331330325,1.11305012022997,1.17180260672259,4.06687580827683,2.13361942036957,2.50018,2.24624235603643,-5.46205371047356,-5.36683214513791,1.0527850443158,-1.63298646279453,0.703201381036202,1.10046162224105,1.09362880237204,1.09811393555296,2.58399668337988,3.82475796171936,4.20002,3.84044385989295,40.4699378520069,40.4699378520069,1.00410114778372,-0.69137640332592,0.347178979974186
123,1.22640428958397,1.11317392545624,1.17200714898255,4.06128397982771,2.13324760617124,2.50018,2.2459927689008,-5.18205418476607,-5.06074185263318,1.05285163937942,-1.63143201786889,0.703532018639645,1.10043988533182,1.09360606175392,1.0980918258289,2.58376426152692,3.82483498516711,4.20002,3.84052373281003,40.4619033159475,40.4619033159475,1.00410181007404,-0.691693013575239,0.347214148915075
125,1.22668526586469,1.11329773068251,1.1722116912425,4.05569215137859,2.13287579197292,2.50018,2.24574318176516,-4.90205465905858,-4.75465156012845,1.05291823444303,-1.62987757294324,0.703862656243087,1.10041814842258,1.0935833211358,1.09806971610483,2.58353183967397,3.82491200861487,4.20002,3.84060360572711,40.4538687798882,40.4538687798882,1.00410247236436,-0.692009623824558,0.347249317855963
127,1.22696624214541,1.11342153590879,1.17241623350246,4.05010032292947,2.13250397777459,2.50018,2.24549359462953,-4.62205513335109,-4.44856126762373,1.05298482950665,-1.6283231280176,0.70419329384653,1.10039641151335,1.09356058051768,1.09804760638076,2.58329941782101,3.82498903206262,4.20002,3.84068347864419,40.4458342438288,40.4458342438288,1.00410313465468,-0.692326234073877,0.347284486796852
129,1.22724721842613,1.11354534113506,1.17262077576241,4.04450849448035,2.13213216357626,2.50018,2.24524400749389,-4.3420556076436,-4.142470975119,1.05305142457027,-1.62676868309195,0.704523931449973,1.10037467460412,1.09353783989956,1.0980254966567,2.58306699596806,3.82506605551038,4.20002,3.84076335156127,40.4377997077695,40.4377997077695,1.004103796945,-0.692642844323195,0.347319655737741
132,1.22766868284722,1.11373104897446,1.17292758915234,4.03612075180668,2.13157444227877,2.50018,2.24486962679044,-3.92205631908237,-3.68333553636192,1.0531513171657,-1.62443701570349,0.705019887855137,1.10034206924027,1.09350372897237,1.09799233207059,2.58271836318863,3.82518159068201,4.20002,3.84088316093689,40.4257479036804,40.4257479036804,1.00410479038047,-0.693117759697174,0.347372409149074
134,1.22794965912794,1.11385485420073,1.17313213141229,4.03052892335756,2.13120262808044,2.50018,2.2446200396548,-3.64205679337488,-3.37724524385719,1.05321791222932,-1.62288257077784,0.70535052545858,1.10032033233104,1.09348098835425,1.09797022234653,2.58248594133568,3.82525861412977,4.20002,3.84096303385397,40.4177133676211,40.4177133676211,1.00410545267079,-0.693434369946493,0.347407578089963
136,1.22823063540866,1.11397865942701,1.17333667367225,4.02493709490844,2.13083081388211,2.50018,2.24437045251917,-3.36205726766739,-3.07115495135247,1.05328450729294,-1.6213281258522,0.705681163062023,1.10029859542181,1.09345824773613,1.09794811262246,2.58225351948272,3.82533563757752,4.20002,3.84104290677105,40.4096788315617,40.4096788315617,1.00410611496111,-0.693750980195811,0.347442747030852
138,1.22851161168938,1.11410246465328,1.1735412159322,4.01934526645932,2.13045899968379,2.50018,2.24412086538353,-3.0820577419599,-2.76506465884774,1.05335110235655,-1.61977368092655,0.706011800665465,1.10027685851257,1.09343550711801,1.09792600289839,2.58202109762977,3.82541266102528,4.20002,3.84112277968813,40.4016442955024,40.4016442955024,1.00410677725143,-0.69406759044513,0.34747791597174
140,1.2287925879701,1.11422626987955,1.17374575819216,4.0137534380102,2.13008718548546,2.50018,2.2438712782479,-2.80205821625241,-2.45897436634302,1.05341769742017,-1.61821923600091,0.706342438268908,1.10025512160334,1.09341276649989,1.09790389317433,2.58178867577681,3.82548968447303,4.20002,3.84120265260521,40.393609759443,40.393609759443,1.00410743954175,-0.694384200694449,0.347513084912629
142,1.22907356425082,1.11435007510582,1.17395030045211,4.00816160956108,2.12971537128713,2.50018,2.24362169111226,-2.52205869054492,-2.15288407383829,1.05348429248379,-1.61666479107526,0.706673075872351,1.10023338469411,1.09339002588177,1.09788178345026,2.58155625392386,3.82556670792079,4.20002,3.84128252552229,40.3855752233837,40.3855752233837,1.00410810183207,-0.694700810943768,0.347548253853518
144,1.22925896764055,1.11443493920681,1.17408775960461,4.00443015361436,2.12946633587258,2.50018,2.24345097606061,-2.50902865119839,-2.13625832835124,1.05352737957633,-1.61562707449994,0.706881680232379,1.1002186767783,1.09337387569949,1.0978665355205,2.58210346363213,3.82561984778656,4.20002,3.84133927375593,40.4068573291711,40.4068573291711,1.00410898785045,-0.695162513425228,0.347590713310054
146,1.22944437103027,1.11451980330781,1.1742252187571,4.00069869766764,2.12921730045804,2.50018,2.24328026100896,-2.49599861185186,-2.11963258286419,1.05357046666887,-1.61458935792462,0.707090284592408,1.10020396886248,1.09335772551722,1.09785128759073,2.5826506733404,3.82567298765233,4.20002,3.84139602198957,40.4281394349585,40.4281394349585,1.00410987386884,-0.695624215906688,0.34763317276659
148,1.22962977442,1.1146046674088,1.1743626779096,3.99696724172092,2.12896826504349,2.50018,2.24310954595732,-2.48296857250532,-2.10300683737714,1.05361355376141,-1.61355164134929,0.707298888952436,1.10018926094667,1.09334157533494,1.09783603966097,2.58319788304867,3.82572612751811,4.20002,3.8414527702232,40.4494215407459,40.4494215407459,1.00411075988722,-0.696085918388147,0.347675632223127
150,1.22981517780972,1.1146895315098,1.17450013706209,3.99323578577421,2.12871922962895,2.50018,2.24293883090567,-2.46993853315879,-2.08638109189008,1.05365664085395,-1.61251392477397,0.707507493312464,1.10017455303086,1.09332542515266,1.09782079173121,2.58374509275694,3.82577926738388,4.20002,3.84150951845684,40.4707036465333,40.4707036465333,1.0041116459056,-0.696547620869607,0.347718091679663
152,1.23000058119945,1.11477439561079,1.17463759621459,3.98950432982749,2.1284701942144,2.50018,2.24276811585402,-2.45690849381226,-2.06975534640303,1.05369972794649,-1.61147620819865,0.707716097672493,1.10015984511504,1.09330927497039,1.09780554380144,2.58429230246521,3.82583240724965,4.20002,3.84156626669048,40.4919857523207,40.4919857523207,1.00411253192399,-0.697009323351067,0.347760551136199
155,1.23027868628403,1.11490169176229,1.17484378494333,3.98390714590741,2.12809664109258,2.50018,2.24251204327655,-2.43736343479246,-2.04481672817246,1.05376435858529,-1.60991963333567,0.708029004212535,1.10013778324133,1.09328504969697,1.0977826719068,2.58511311702761,3.82591211704831,4.20002,3.84165138904093,40.5239089110018,40.5239089110018,1.00411386095156,-0.697701877073256,0.347824240321003
157,1.23046408967376,1.11498655586328,1.17498124409583,3.98017568996069,2.12784760567803,2.50018,2.2423413282249,-2.42433339544593,-2.0281909826854,1.05380744567783,-1.60888191676035,0.708237608572564,1.10012307532551,1.0932688995147,1.09776742397703,2.58566032673588,3.82596525691408,4.20002,3.84170813727457,40.5451910167892,40.5451910167892,1.00411474696995,-0.698163579554716,0.347866699777539
159,1.23064949306348,1.11507141996428,1.17511870324832,3.97644423401397,2.12759857026349,2.50018,2.24217061317325,-2.4113033560994,-2.01156523719835,1.05385053277037,-1.60784420018503,0.708446212932592,1.1001083674097,1.09325274933242,1.09775217604727,2.58620753644415,3.82601839677985,4.20002,3.84176488550821,40.5664731225766,40.5664731225766,1.00411563298833,-0.698625282036176,0.347909159234076
161,1.23083489645321,1.11515628406527,1.17525616240082,3.97271277806726,2.12734953484894,2.50018,2.24199989812161,-2.39827331675286,-1.9949394917113,1.05389361986291,-1.6068064836097,0.70865481729262,1.10009365949389,1.09323659915014,1.09773692811751,2.58675474615242,3.82607153664563,4.20002,3.84182163374185,40.587755228364,40.587755228364,1.00411651900671,-0.699086984517636,0.347951618690612
163,1.23102029984293,1.11524114816627,1.17539362155331,3.96898132212054,2.1271004994344,2.50018,2.24182918306996,-2.38524327740633,-1.97831374622425,1.05393670695545,-1.60576876703438,0.708863421652649,1.10007895157807,1.09322044896787,1.09772168018774,2.58730195586069,3.8261246765114,4.20002,3.84187838197548,40.6090373341514,40.6090373341514,1.0041174050251,-0.699548686999095,0.347994078147148
165,1.23120570323266,1.11532601226726,1.17553108070581,3.96524986617382,2.12685146401985,2.50018,2.24165846801831,-2.3722132380598,-1.9616880007372,1.05397979404799,-1.60473105045906,0.709072026012677,1.10006424366226,1.09320429878559,1.09770643225798,2.58784916556896,3.82617781637717,4.20002,3.84193513020912,40.6303194399388,40.6303194399388,1.00411829104348,-0.700010389480555,0.348036537603684
167,1.23141212660162,1.11541787567422,1.17568233718473,3.96118912654222,2.12657820476858,2.50018,2.24147400938077,-2.46258560163848,-2.03485211281715,1.05402855359682,-1.60358510152653,0.709308321274365,1.10005542709579,1.0931896614089,1.09769549942039,2.5891337532545,3.82621592836336,4.20002,3.84198657943249,40.6374747789717,40.6374747789717,1.00412173541328,-0.701009606339563,0.348185514978285
169,1.23161854997057,1.11550973908119,1.17583359366364,3.95712838691062,2.12630494551731,2.50018,2.24128955074323,-2.55295796521716,-2.10801622489709,1.05407731314565,-1.60243915259401,0.709544616536053,1.10004661052932,1.09317502403221,1.0976845665828,2.59041834094004,3.82625404034955,4.20002,3.84203802865587,40.6446301180046,40.6446301180046,1.00412517978307,-0.70200882319857,0.348334492352886
171,1.23182497333953,1.11560160248815,1.17598485014256,3.95306764727901,2.12603168626605,2.50018,2.24110509210569,-2.64333032879584,-2.18118033697704,1.05412607269447,-1.60129320366148,0.709780911797741,1.10003779396284,1.09316038665552,1.09767363374521,2.59170292862559,3.82629215233574,4.20002,3.84208947787924,40.6517854570375,40.6517854570375,1.00412862415287,-0.703008040057578,0.348483469727487
173,1.23203139670849,1.11569346589512,1.17613610662148,3.94900690764741,2.12575842701478,2.50018,2.24092063346815,-2.73370269237452,-2.25434444905698,1.0541748322433,-1.60014725472895,0.71001720705943,1.10002897739637,1.09314574927883,1.09766270090762,2.59298751631113,3.82633026432193,4.20002,3.84214092710262,40.6589407960703,40.6589407960703,1.00413206852267,-0.704007256916585,0.348632447102089
175,1.23223782007744,1.11578532930208,1.17628736310039,3.94494616801581,2.12548516776351,2.50018,2.24073617483061,-2.8240750559532,-2.32750856113693,1.05422359179213,-1.59900130579643,0.710253502321118,1.1000201608299,1.09313111190214,1.09765176807003,2.59427210399667,3.82636837630812,4.20002,3.84219237632599,40.6660961351032,40.6660961351032,1.00413551289246,-0.705006473775593,0.34878142447669
178,1.23254745513088,1.11592312441253,1.17651424781877,3.93885505856841,2.12507527888661,2.50018,2.24045948687431,-2.95963360132121,-2.43725472925685,1.05429673111537,-1.59728238239763,0.71060794521365,1.10000693598019,1.0931091558371,1.09763536881364,2.59619898552498,3.82642554428741,4.20002,3.84226955016106,40.6768291436526,40.6768291436526,1.00414067944716,-0.706505299064104,0.349004890538591
180,1.23275387849983,1.11601498781949,1.17666550429768,3.93479431893681,2.12480201963534,2.50018,2.24027502823677,-3.05000596489989,-2.5104188413368,1.0543454906642,-1.59613643346511,0.710844240475338,1.09999811941372,1.09309451846041,1.09762443597605,2.59748357321052,3.8264636562736,4.20002,3.84232099938443,40.6839844826855,40.6839844826855,1.00414412381695,-0.707504515923112,0.349153867913192
182,1.23296030186879,1.11610685122646,1.1768167607766,3.9307335793052,2.12452876038407,2.50018,2.24009056959923,-3.14037832847857,-2.58358295341674,1.05439425021303,-1.59499048453258,0.711080535737027,1.09998930284725,1.09307988108372,1.09761350313846,2.59876816089606,3.82650176825979,4.20002,3.84237244860781,40.6911398217183,40.6911398217183,1.00414756818675,-0.708503732782119,0.349302845287794
184,1.23316672523775,1.11619871463342,1.17696801725552,3.9266728396736,2.12425550113281,2.50018,2.23990611096169,-3.23075069205725,-2.65674706549669,1.05444300976185,-1.59384453560005,0.711316830998715,1.09998048628077,1.09306524370703,1.09760257030087,2.60005274858161,3.82653988024598,4.20002,3.84242389783118,40.6982951607512,40.6982951607512,1.00415101255655,-0.709502949641127,0.349451822662395
186,1.2333731486067,1.11629057804039,1.17711927373443,3.922612100042,2.12398224188154,2.50018,2.23972165232415,-3.32112305563593,-2.72991117757663,1.05449176931068,-1.59269858666753,0.711553126260403,1.0999716697143,1.09305060633034,1.09759163746328,2.60133733626715,3.82657799223217,4.20002,3.84247534705456,40.7054504997841,40.7054504997841,1.00415445692634,-0.710502166500134,0.349600800036996
188,1.23357957197566,1.11638244144735,1.17727053021335,3.9185513604104,2.12370898263027,2.50018,2.23953719368661,-3.41149541921461,-2.80307528965658,1.05454052885951,-1.591552637735,0.711789421522091,1.09996285314783,1.09303596895365,1.09758070462569,2.60262192395269,3.82661610421836,4.20002,3.84252679627793,40.712605838817,40.712605838817,1.00415790129614,-0.711501383359142,0.349749777411597
190,1.23415177151915,1.11663647724239,1.17768767610048,3.90820814248509,2.12295953616318,2.50018,2.23902891114121,-3.25849467572499,-2.6415884735183,1.05467387499699,-1.58855149088482,0.712422338268839,1.09985281249398,1.09293606113345,1.09747421970355,2.60180854295376,3.82698776896078,4.20002,3.84287838803246,40.6822732619918,40.6822732619918,1.00415225813442,-0.711471515603745,0.349544809463801
192,1.23472397106264,1.11689051303743,1.17810482198761,3.89786492455978,2.12221008969609,2.50018,2.23852062859581,-3.10549393223538,-2.48010165738002,1.05480722113447,-1.58555034403464,0.713055255015587,1.09974277184013,1.09283615331324,1.09736773478141,2.60099516195484,3.82735943370321,4.20002,3.843229979787,40.6519406851666,40.6519406851666,1.0041466149727,-0.711441647848347,0.349339841516005
194,1.23529617060613,1.11714454883248,1.17852196787474,3.88752170663447,2.12146064322899,2.50018,2.23801234605041,-2.95249318874576,-2.31861484124174,1.05494056727195,-1.58254919718445,0.713688171762334,1.09963273118628,1.09273624549304,1.09726124985926,2.60018178095591,3.82773109844563,4.20002,3.84358157154153,40.6216081083414,40.6216081083414,1.00414097181098,-0.71141178009295,0.349134873568209
196,1.23586837014962,1.11739858462752,1.17893911376186,3.87717848870916,2.1207111967619,2.50018,2.23750406350501,-2.79949244525615,-2.15712802510346,1.05507391340943,-1.57954805033427,0.714321088509082,1.09952269053243,1.09263633767284,1.09715476493712,2.59936839995698,3.82810276318805,4.20002,3.84393316329606,40.5912755315163,40.5912755315163,1.00413532864926,-0.711381912337552,0.348929905620413
198,1.23644056969311,1.11765262042256,1.17935625964899,3.86683527078384,2.11996175029481,2.50018,2.23699578095961,-2.64649170176653,-1.99564120896519,1.05520725954691,-1.57654690348409,0.71495400525583,1.09941264987858,1.09253642985264,1.09704828001498,2.59855501895806,3.82847442793047,4.20002,3.8442847550506,40.5609429546911,40.5609429546911,1.00412968548754,-0.711352044582155,0.348724937672617
201,1.23729886900835,1.11803367411512,1.17998197847969,3.85132044389588,2.11883758059417,2.50018,2.23623335714151,-2.41699058653211,-1.75341098475777,1.05540727875312,-1.57204518320882,0.715903380375952,1.0992475888978,1.09238656812233,1.09688855263177,2.59733494745966,3.82903192504411,4.20002,3.84481214268239,40.5154440894533,40.5154440894533,1.00412122074497,-0.711307242949059,0.348417485750924
203,1.23787106855184,1.11828770991016,1.18039912436682,3.84097722597057,2.11808813412708,2.50018,2.23572507459611,-2.26398984304249,-1.59192416861949,1.0555406248906,-1.56904403635864,0.7165362971227,1.09913754824395,1.09228666030213,1.09678206770963,2.59652156646074,3.82940358978653,4.20002,3.84516373443693,40.4851115126281,40.4851115126281,1.00411557758325,-0.711277375193662,0.348212517803128
205,1.23844326809533,1.1185417457052,1.18081627025394,3.83063400804525,2.11733868765999,2.50018,2.23521679205071,-2.11098909955288,-1.43043735248121,1.05567397102808,-1.56604288950846,0.717169213869447,1.0990275075901,1.09218675248193,1.09667558278749,2.59570818546181,3.82977525452895,4.20002,3.84551532619146,40.4547789358029,40.4547789358029,1.00410993442153,-0.711247507438264,0.348007549855332
207,1.23901546763882,1.11879578150025,1.18123341614107,3.82029079011994,2.11658924119289,2.50018,2.23470850950531,-1.95798835606326,-1.26895053634293,1.05580731716556,-1.56304174265827,0.717802130616195,1.09891746693625,1.09208684466173,1.09656909786534,2.59489480446288,3.83014691927137,4.20002,3.84586691794599,40.4244463589778,40.4244463589778,1.00410429125981,-0.711217639682867,0.347802581907536
209,1.23958766718231,1.11904981729529,1.1816505620282,3.80994757219463,2.1158397947258,2.50018,2.23420022695991,-1.80498761257365,-1.10746372020465,1.05594066330304,-1.56004059580809,0.718435047362943,1.0988074262824,1.09198693684152,1.0964626129432,2.59408142346396,3.8305185840138,4.20002,3.84621850970053,40.3941137821526,40.3941137821526,1.00409864809809,-0.711187771927469,0.34759761395974
211,1.2401598667258,1.11930385309033,1.18206770791533,3.79960435426932,2.11509034825871,2.50018,2.23369194441451,-1.65198686908403,-0.945976904066373,1.05607400944052,-1.55703944895791,0.719067964109691,1.09869738562855,1.09188702902132,1.09635612802106,2.59326804246503,3.83089024875622,4.20002,3.84657010145506,40.3637812053274,40.3637812053274,1.00409300493637,-0.711157904172072,0.347392646011944
213,1.24083255000538,1.11958390491742,1.18254449901831,3.78890221132283,2.11424115826592,2.50018,2.23313467413796,-1.56201291357654,-0.787594696074985,1.0562352849007,-1.55388785784524,0.719828901221365,1.09864684113835,1.09183828353297,1.09630617502833,2.5938667249425,3.83106488612991,4.20002,3.84674191341567,40.4148296640994,40.4148296640994,1.00409208129995,-0.711673987289267,0.34736925362273
215,1.24150523328496,1.1198639567445,1.18302129012128,3.77820006837634,2.11339196827313,2.50018,2.23257740386141,-1.47203895806905,-0.629212488083597,1.05639656036088,-1.55073626673257,0.72058983833304,1.09859629664815,1.09178953804462,1.0962562220356,2.59446540741996,3.83123952350359,4.20002,3.84691372537629,40.4658781228714,40.4658781228714,1.00409115766354,-0.712190070406462,0.347345861233516
217,1.24217791656454,1.12014400857159,1.18349808122426,3.76749792542985,2.11254277828035,2.50018,2.23202013358487,-1.38206500256156,-0.47083028009221,1.05655783582107,-1.5475846756199,0.721350775444714,1.09854575215795,1.09174079255628,1.09620626904287,2.59506408989743,3.83141416087728,4.20002,3.8470855373369,40.5169265816434,40.5169265816434,1.00409023402712,-0.712706153523657,0.347322468844303
219,1.24285059984412,1.12042406039868,1.18397487232724,3.75679578248336,2.11169358828756,2.50018,2.23146286330832,-1.29209104705407,-0.312448072100822,1.05671911128125,-1.54443308450723,0.722111712556388,1.09849520766775,1.09169204706793,1.09615631605015,2.59566277237489,3.83158879825096,4.20002,3.84725734929752,40.5679750404154,40.5679750404154,1.00408931039071,-0.713222236640852,0.347299076455089
221,1.2435232831237,1.12070411222576,1.18445166343021,3.74609363953687,2.11084439829477,2.50018,2.23090559303177,-1.20211709154657,-0.154065864109434,1.05688038674143,-1.54128149339456,0.722872649668063,1.09844466317755,1.09164330157958,1.09610636305742,2.59626145485236,3.83176343562465,4.20002,3.84742916125813,40.6190234991874,40.6190234991874,1.00408838675429,-0.713738319758047,0.347275684065875
224,1.24453230804307,1.1211241899664,1.18516685008468,3.73004042511714,2.10957061330559,2.50018,2.23006968761695,-1.06715615828534,0.0835074478776477,1.0571222999317,-1.53655410672556,0.724014055335574,1.09836884644226,1.09157018334706,1.09603143356832,2.59715947856855,3.83202539168518,4.20002,3.84768687919905,40.6955961873453,40.6955961873453,1.00408700129967,-0.714512444433839,0.347240595482054
226,1.24520499132265,1.12140424179348,1.18564364118765,3.71933828217065,2.1087214233128,2.50018,2.2295124173404,-0.977182202777847,0.241889655869036,1.05728357539188,-1.53340251561289,0.724774992447249,1.09831830195206,1.09152143785871,1.09598148057559,2.59775816104602,3.83220002905887,4.20002,3.84785869115966,40.7466446461173,40.7466446461173,1.00408607766325,-0.715028527551034,0.34721720309284
228,1.24587767460223,1.12168429362057,1.18612043229063,3.70863613922416,2.10787223332001,2.50018,2.22895514706385,-0.887208247270356,0.400271863860423,1.05744485085206,-1.53025092450022,0.725535929558923,1.09826775746186,1.09147269237036,1.09593152758287,2.59835684352348,3.83237466643255,4.20002,3.84803050312028,40.7976931048893,40.7976931048893,1.00408515402684,-0.715544610668229,0.347193810703627
230,1.24655035788181,1.12196434544766,1.18659722339361,3.69793399627767,2.10702304332723,2.50018,2.22839787678731,-0.797234291762864,0.558654071851811,1.05760612631225,-1.52709933338755,0.726296866670597,1.09821721297166,1.09142394688202,1.09588157459014,2.59895552600095,3.83254930380624,4.20002,3.84820231508089,40.8487415636613,40.8487415636613,1.00408423039042,-0.716060693785424,0.347170418314413
232,1.24722304116139,1.12224439727474,1.18707401449658,3.68723185333118,2.10617385333444,2.50018,2.22784060651076,-0.707260336255373,0.717036279843199,1.05776740177243,-1.52394774227488,0.727057803782272,1.09816666848146,1.09137520139367,1.09583162159741,2.59955420847841,3.83272394117992,4.20002,3.84837412704151,40.8997900224333,40.8997900224333,1.00408330675401,-0.716576776902619,0.347147025925199
234,1.24789572444097,1.12252444910183,1.18755080559956,3.67652971038469,2.10532466334165,2.50018,2.22728333623421,-0.617286380747882,0.875418487834587,1.05792867723261,-1.52079615116221,0.727818740893946,1.09811612399126,1.09132645590532,1.09578166860468,2.60015289095588,3.83289857855361,4.20002,3.84854593900212,40.9508384812053,40.9508384812053,1.00408238311759,-0.717092860019814,0.347123633535985
